patch_id,n_sources_in_patch,source_id,rel_x,rel_y,rel_z,line_flux_integral,hi_size,w20,central_freq,i
patch_000113.npy,3,1147.0,83.41983252107582,34.94101830383016,26.574699420209754,14.17824351818664,2.948057024319625,158.17070470839,1364387454.1134658,62.14560235444687
patch_000113.npy,3,1186.0,50.24022002607933,103.26662364071291,32.4449804280751,4.302570095766452,10.243430202143152,116.32355873184792,1363618541.324669,61.32158322886404
patch_000114.npy,1,1160.0,66.86904507224335,13.237561457291918,60.83830227484668,6.783422332371536,3.124283863965133,88.34290653588243,1343447909.0580494,21.559288237026315
patch_000115.npy,1,1174.0,44.573784522115034,11.890482723867308,47.08610946357778,1.71244569936116,10.289166556304787,294.7549085262486,1413748957.1847975,81.84184546515395
patch_000116.npy,3,1040.0,10.936190502783575,62.47269678809221,101.39754540026422,12.845429427228387,4.594534910525432,84.26387701954991,1388552693.055416,52.94739092057953
patch_000116.npy,3,1118.0,68.40062532086847,73.10497000572747,103.66163728887065,5.277520958655105,3.8946338901537625,142.78434956998893,1388245430.0710938,54.22767351725785
patch_000116.npy,3,1164.0,69.87200524064815,84.69526801231996,75.92449957467346,5.198361432866809,3.843102475377935,173.3021012287679,1392019071.739708,66.55792778722163
patch_000117.npy,2,1012.0,69.93270854926038,101.06556128736355,121.67818628974993,1.9038615971539108,5.784755702178804,188.48118535978395,1368712466.7987287,72.74203948348976
patch_000117.npy,2,1087.0,5.111757843677083,7.184537654602536,62.529148171332565,6.036455944041532,2.3675369356978226,80.25622573402532,1376558354.9780703,26.309730252182202
patch_000120.npy,1,1113.0,78.21623306982997,82.5661845789034,86.67272907828624,4.161733407410465,4.920979280301846,34.48891951527509,1408200493.0180736,17.20603528132626
patch_000121.npy,5,1005.0,6.6838552186789,0.3902858389154744,21.730548988382907,3.6145252056891977,2.9773420754416806,180.55416550458247,1399451684.105615,69.05693910410778
patch_000121.npy,5,1046.0,14.4646624320427,6.813649344188889,28.765052595607102,2.2410512209461517,4.041656416008206,218.26047324874335,1398482433.7715766,76.30089179074365
patch_000121.npy,5,1126.0,50.16555059053269,83.71259082425365,20.537235718674964,13.336896174224927,6.325187361190061,119.01277138209383,1399616238.289747,24.372870648832652
patch_000121.npy,5,1128.0,31.00480844773824,48.16203495939635,110.32457946723673,3.01404663373283,6.185380601782118,99.86370048245736,1387341981.5665898,58.44331251940952
patch_000121.npy,5,1172.0,19.465871269134027,23.078122958124823,67.88481785635761,3.0169870258778655,2.797990478826848,202.5438298565591,1393116709.7066464,80.22355962599757
patch_000124.npy,2,1027.0,54.740732541457646,62.73536173200205,27.098237900345225,15.921996381371548,4.132134982153818,109.8258461159387,1347748848.086438,47.3645997321836
patch_000124.npy,2,1112.0,80.2157840065961,10.987326991632699,64.14262811376477,7.287357030027307,4.4885895810322936,67.43662342095085,1343028172.884358,33.80089095522902
